"cep" "long" "lat"
80520040 -49.2745 -25.41813
80520070 -49.27781 -25.41449
80520080 -49.28161 -25.41567
80520090 -49.28293 -25.41476
80520100 -49.27138 -25.41555
80520110 -49.2784 -25.41476
80520120 -49.27804 -25.41337
80520140 -49.28049 -25.4114
80520150 -49.28161 -25.40971
80520160 -49.27615 -25.40881
80520170 -49.27536 -25.41052
80520190 -49.27781 -25.41449
80520200 -49.2758 -25.41727
80520210 -49.27622 -25.4152
80520220 -49.27697 -25.41361
80520230 -49.27666 -25.41511
80520240 -49.27804 -25.41337
80520245 -49.27781 -25.41449
80520250 -49.28259 -25.40541
80520260 -49.27954 -25.41307
80520270 -49.28088 -25.41277
80520280 -49.28129 -25.4083
80520290 -49.27781 -25.41449
80520300 -49.27327 -25.41095
80520310 -49.27292 -25.41011
80520320 -49.27278 -25.40766
80520330 -49.27278 -25.40766
80520350 -49.27337 -25.40887
80520360 -49.27587 -25.40958
80520390 -49.27852 -25.40625
80520420 -49.28129 -25.4083
80520470 -49.27984 -25.40589
80520480 -49.28095 -25.40531
80520510 -49.27917 -25.40321
80520520 -49.2787 -25.40444
80520530 -49.27781 -25.41449
80520540 -49.27842 -25.40326
80520560 -49.27136 -25.40345
80520570 -49.27577 -25.40563
80520580 -49.27614 -25.40562
80520590 -49.27952 -25.40215
80520600 -49.28062 -25.40268
80520640 -49.28092 -25.40107
80520650 -49.27802 -25.40133
80520670 -49.2803 -25.39973
80520690 -49.27924 -25.39939
80520720 -49.28412 -25.40023
80530000 -49.2702 -25.40706
80530010 -49.27129 -25.41321
80530020 -49.27018 -25.41064
80530030 -49.26975 -25.41867
80530040 -49.2702 -25.40706
80530050 -49.27078 -25.42249
80530060 -49.27088 -25.42137
80530070 -49.27184 -25.41969
80530080 -49.27291 -25.41857
80530090 -49.27119 -25.41867
80530100 -49.26944 -25.41741
80530105 -49.2702 -25.40706
80530110 -49.26975 -25.41867
80530112 -49.2702 -25.40706
80530120 -49.2687 -25.41824
80530130 -49.26825 -25.41662
80530210 -49.2659 -25.41398
80530230 -49.26573 -25.41241
80530250 -49.26443 -25.41497
80530260 -49.26251 -25.41474
80530280 -49.26443 -25.41282
80530290 -49.25719 -25.41535
80530300 -49.26364 -25.41291
80530310 -49.2702 -25.40706
80530320 -49.25721 -25.4137
80530330 -49.2702 -25.40706
80530334 -49.2702 -25.40706
80530340 -49.27018 -25.41064
80530350 -49.27049 -25.40883
80530360 -49.26866 -25.40719
80530370 -49.26994 -25.40605
80530380 -49.26695 -25.40507
80530908 -49.2702 -25.40706
80530909 -49.2702 -25.40706
80530911 -49.2702 -25.40706
80530970 -49.2702 -25.40706
80540000 -49.26133 -25.40532
80540010 -49.2613 -25.41009
80540020 -49.26243 -25.40923
80540030 -49.26216 -25.40814
80540040 -49.26182 -25.40663
80540050 -49.26133 -25.40532
80540060 -49.26111 -25.40605
80540065 -49.26133 -25.40532
80540080 -49.25997 -25.40482
80540100 -49.33948 -25.46308
80540110 -49.26016 -25.40405
80540120 -49.26133 -25.40532
80540130 -49.25996 -25.40317
80540140 -49.26071 -25.40217
80540150 -49.26048 -25.40113
80540160 -49.26156 -25.39976
80540170 -49.26133 -25.40532
80540180 -49.26133 -25.40532
80540190 -49.25821 -25.4059
80540200 -49.25885 -25.40577
80540210 -49.25977 -25.40236
80540220 -49.25937 -25.40712
80540230 -49.2609 -25.4084
80540240 -49.26182 -25.40663
80540250 -49.26148 -25.40524
80540260 -49.26244 -25.40359
80540270 -49.26319 -25.40271
80540280 -49.26551 -25.40518
80540290 -49.26668 -25.40818
80540300 -49.26668 -25.40818
80540310 -49.26866 -25.40719
80540320 -49.26901 -25.40324
80540330 -49.26764 -25.40322
80540340 -49.26771 -25.40148
80540380 -49.26591 -25.40791
80540400 -49.26133 -25.40532
80610000 -49.29175 -25.47419
80610001 -49.28903 -25.47282
80610010 -49.29201 -25.47777
80610020 -49.28259 -25.46633
80610025 -49.28656 -25.47132
80610030 -49.28303 -25.46534
80610040 -49.28461 -25.4654
80610050 -49.28012 -25.46099
80610060 -49.27631 -25.46629
80610070 -49.27741 -25.46729
80610080 -49.279 -25.46731
80610090 -49.28148 -25.46534
80610100 -49.28259 -25.46633
80610110 -49.28369 -25.46733
80610120 -49.28481 -25.46831
80610130 -49.28545 -25.47031
80610145 -49.29175 -25.47419
80610150 -49.28816 -25.47126
80610155 -49.28656 -25.47132
80610160 -49.28858 -25.4738
80610164 -49.28644 -25.4778
80610170 -49.28904 -25.47626
80610180 -49.29175 -25.47419
80610190 -49.29175 -25.47419
80610200 -49.29175 -25.47419
80610220 -49.28545 -25.47619
80610240 -49.29169 -25.47382
80610250 -49.29189 -25.47556
80610260 -49.29178 -25.46597
80610280 -49.29107 -25.4713
80610285 -49.29175 -25.47419
80610290 -49.29124 -25.46855
80610300 -49.29175 -25.47419
80610310 -49.29181 -25.46972
80610320 -49.29239 -25.46808
80610330 -49.29076 -25.46735
80610340 -49.29175 -25.47419
80610350 -49.29175 -25.47419
80610360 -49.29087 -25.4756
80610900 -49.29175 -25.47419
80610903 -49.29175 -25.47419
80610905 -49.29175 -25.47419
80620000 -49.28161 -25.46102
80620010 -49.28935 -25.45997
80620020 -49.28161 -25.46102
80620030 -49.29046 -25.46601
80620040 -49.28913 -25.46653
80620050 -49.28884 -25.46585
80620060 -49.28862 -25.46533
80620070 -49.28807 -25.46408
80620080 -49.28754 -25.46282
80620090 -49.28847 -25.46174
80620100 -49.28701 -25.46161
80620110 -49.28417 -25.46127
80620120 -49.28373 -25.46028
80620130 -49.27981 -25.4604
80620140 -49.28712 -25.45604
80620150 -49.2881 -25.45562
80620180 -49.28601 -25.45399
80620190 -49.28425 -25.45489
80620200 -49.28055 -25.4531
80620210 -49.28646 -25.4604
80620220 -49.27885 -25.45827
80620230 -49.28583 -25.46203
80620240 -49.27931 -25.45931
80620250 -49.28319 -25.45905
80620270 -49.2816 -25.45845
80620280 -49.27968 -25.45721
80620290 -49.28081 -25.45665
80620300 -49.27829 -25.45703
80620310 -49.27693 -25.45754
80620330 -49.27511 -25.45701
80620360 -49.27693 -25.45754
80620370 -49.27424 -25.45735
80620380 -49.27378 -25.45752
80620390 -49.27511 -25.45701
80620400 -49.27466 -25.45599
80620405 -49.28161 -25.46102
80620410 -49.27554 -25.45446
80620420 -49.27211 -25.45728
80620440 -49.27156 -25.45452
80620450 -49.27106 -25.45728
80620490 -49.28161 -25.46102
80620901 -49.28161 -25.46102
80630000 -49.27654 -25.46911
80630010 -49.28076 -25.47026
80630020 -49.2812 -25.46931
80630030 -49.28276 -25.47275
80630040 -49.28408 -25.47327
80630045 -49.27654 -25.46911
80630050 -49.27832 -25.47222
80630060 -49.27693 -25.47439
80630065 -49.27654 -25.46911
80630070 -49.28186 -25.47127
80630080 -49.27257 -25.47118
80630090 -49.28031 -25.47125
80630100 -49.27585 -25.46724
80630120 -49.27919 -25.47025
80630130 -49.27654 -25.46911
80630150 -49.27654 -25.46911
80630160 -49.27654 -25.46911
80630170 -49.27451 -25.4702
80630180 -49.27654 -25.46911
80630190 -49.27654 -25.46911
80630200 -49.27474 -25.46623
80630210 -49.26524 -25.46954
80630220 -49.27318 -25.46621
80630230 -49.26929 -25.4676
80630232 -49.27654 -25.46911
80630240 -49.2714 -25.4684
80630250 -49.27207 -25.46522
80630260 -49.26976 -25.46662
80630270 -49.27103 -25.46571
80630280 -49.27044 -25.46521
80630290 -49.26837 -25.46456
80630300 -49.27454 -25.46327
80630310 -49.2675 -25.46806
80630320 -49.2657 -25.46855
80630330 -49.27654 -25.46911
80710000 -49.30189 -25.42375
80710010 -49.2966 -25.41786
80710020 -49.29627 -25.41863
80710030 -49.2958 -25.4197
80710040 -49.30372 -25.42178
80710050 -49.30252 -25.42127
80710060 -49.29997 -25.42135
80710070 -49.2956 -25.42015
80710080 -49.30445 -25.4235
80710090 -49.30355 -25.42409
80710100 -49.2971 -25.42174
80710110 -49.30389 -25.42539
80710120 -49.29478 -25.42203
80710130 -49.29959 -25.42495
80710140 -49.30181 -25.42694
80710150 -49.29046 -25.41736
80710180 -49.30189 -25.42375
80710200 -49.30306 -25.42941
80710210 -49.29497 -25.42633
80710220 -49.29347 -25.42617
80710230 -49.30259 -25.43039
80710240 -49.29785 -25.42921
80710250 -49.29212 -25.42457
80710255 -49.30189 -25.42375
80710280 -49.30718 -25.43256
80710290 -49.30837 -25.43302
80710300 -49.30623 -25.43256
80710310 -49.31101 -25.43365
80710320 -49.30895 -25.43416
80710340 -49.30895 -25.43416
80710350 -49.30823 -25.43418
80710360 -49.30815 -25.43233
80710370 -49.30718 -25.43298
80710380 -49.30663 -25.43275
80710390 -49.30623 -25.43256
80710400 -49.30918 -25.43226
80710410 -49.30576 -25.42608
80710420 -49.3049 -25.43099
80710450 -49.30259 -25.43039
80710460 -49.30512 -25.42584
80710480 -49.30231 -25.42595
80710490 -49.30049 -25.42645
80710500 -49.30189 -25.42375
80710510 -49.30189 -25.42375
80710520 -49.29453 -25.43883
80710530 -49.29853 -25.42783
80710540 -49.30189 -25.42375
80710550 -49.30228 -25.42478
80710560 -49.30131 -25.42327
80710570 -49.29926 -25.42645
80710590 -49.30215 -25.42214
80710600 -49.30047 -25.42295
80710610 -49.29851 -25.42455
80710620 -49.29742 -25.42416
80710630 -49.29621 -25.4237
80710650 -49.29478 -25.42203
80710660 -49.29298 -25.42278
80710670 -49.30189 -25.42375
80710680 -49.29662 -25.42054
80710710 -49.29336 -25.42193
80730000 -49.30569 -25.43358
80730010 -49.30757 -25.43562
80730020 -49.30448 -25.4351
80730025 -49.30569 -25.43358
80730030 -49.29837 -25.43383
80730040 -49.30534 -25.43735
80730060 -49.29112 -25.43138
80730070 -49.3 -25.43583
80730072 -49.30569 -25.43358
80730080 -49.29853 -25.43617
80730090 -49.30572 -25.4395
80730095 -49.30569 -25.43358
80730100 -49.29666 -25.43595
80730110 -49.29518 -25.43724
80730140 -49.30025 -25.43821
80730150 -49.28917 -25.4338
80730160 -49.29066 -25.43435
80730170 -49.29292 -25.43592
80730180 -49.29738 -25.43859
80730190 -49.30569 -25.43358
80730200 -49.28993 -25.437
80730201 -49.29684 -25.43979
80730210 -49.30307 -25.44224
80730220 -49.30797 -25.43896
80730230 -49.30725 -25.43625
80730240 -49.30535 -25.44024
80730250 -49.3047 -25.43867
80730260 -49.303 -25.43833
80730270 -49.30172 -25.43876
80730280 -49.30151 -25.44214
80730290 -49.30524 -25.43646
80730300 -49.30272 -25.43552
80730310 -49.30013 -25.44106
80730320 -49.30115 -25.43629
80730330 -49.29967 -25.43663
80730350 -49.2989 -25.43539
80730360 -49.29781 -25.43495
80730370 -49.29655 -25.43445
80730380 -49.2921 -25.44051
80730390 -49.29069 -25.43993
80730400 -49.2932 -25.43313
80730420 -49.29168 -25.43344
80730430 -49.30569 -25.43358
80730440 -49.29252 -25.43021
80730460 -49.30569 -25.43358
80730470 -49.30569 -25.43358
80740000 -49.31203 -25.44181
80740010 -49.31373 -25.43377
80740020 -49.31303 -25.43447
80740030 -49.31332 -25.436
80740040 -49.31009 -25.43437
80740050 -49.3109 -25.43653
80740060 -49.32006 -25.43877
80740070 -49.31492 -25.43802
80740080 -49.31203 -25.44181
80740090 -49.31536 -25.4391
80740100 -49.3123 -25.43972
80740105 -49.31203 -25.44181
80740110 -49.31162 -25.44029
80740120 -49.31122 -25.44119
80740130 -49.30819 -25.44138
80740140 -49.31531 -25.44319
80740160 -49.31361 -25.44341
80740170 -49.30839 -25.44343
80740180 -49.30889 -25.44421
80740190 -49.31426 -25.44431
80740195 -49.31525 -25.44406
80740199 -49.31278 -25.44397
80740200 -49.3115 -25.44417
80740210 -49.31263 -25.44601
80740220 -49.31166 -25.4466
80740240 -49.30616 -25.44343
80740250 -49.30205 -25.44366
80740260 -49.30652 -25.4455
80740270 -49.3063 -25.44689
80740280 -49.31692 -25.43944
80740282 -49.31203 -25.44181
80740290 -49.31539 -25.43846
80740300 -49.31376 -25.43903
80740310 -49.31288 -25.43709
80740320 -49.31248 -25.43811
80740330 -49.31202 -25.43887
80740340 -49.30976 -25.43968
80740350 -49.31162 -25.43582
80740370 -49.30925 -25.43693
80740390 -49.315 -25.44452
80740410 -49.31443 -25.44544
80740420 -49.31479 -25.44314
80740430 -49.31426 -25.44431
80740460 -49.30517 -25.44268
80740480 -49.31293 -25.44507
80740490 -49.31188 -25.44584
80740500 -49.31142 -25.44473
80740510 -49.31162 -25.44376
80740520 -49.31278 -25.44068
80740530 -49.31224 -25.44051
80740540 -49.31162 -25.44029
80740550 -49.31032 -25.44308
80740560 -49.3085 -25.44411
80740570 -49.31203 -25.44181
80740580 -49.30678 -25.44366
80740590 -49.31376 -25.43903
80740600 -49.31497 -25.43998
80740610 -49.31434 -25.44089
80740620 -49.31494 -25.44175
80740630 -49.31601 -25.44184
80740640 -49.31545 -25.44181
80740650 -49.31494 -25.44175
80740660 -49.31403 -25.44214
80740670 -49.31203 -25.44181
80740680 -49.30764 -25.44334
80740690 -49.30906 -25.44503
80740700 -49.31127 -25.44015
80810000 -49.29175 -25.41547
80810010 -49.29468 -25.41691
80810020 -49.29949 -25.41626
80810040 -49.28871 -25.42124
80810050 -49.28964 -25.42005
80810060 -49.29175 -25.41547
80810070 -49.29046 -25.41736
80810080 -49.28874 -25.41672
80810090 -49.28702 -25.41483
80810100 -49.28569 -25.41512
80810110 -49.28783 -25.41794
80810120 -49.289 -25.41768
80810130 -49.29413 -25.42342
80810140 -49.29221 -25.41695
80810150 -49.29338 -25.41885
80810160 -49.28549 -25.41435
80810170 -49.28666 -25.41323
80810180 -49.28646 -25.41262
80810190 -49.29175 -25.41547
80810200 -49.28795 -25.41175
80810210 -49.28746 -25.41235
80810220 -49.2844 -25.41013
80810240 -49.28896 -25.41195
80810250 -49.28992 -25.41214
80810260 -49.28883 -25.41114
80810270 -49.28853 -25.41314
80810280 -49.29146 -25.41242
80810290 -49.29174 -25.41371
80810300 -49.2926 -25.41289
80810310 -49.29213 -25.41091
80810330 -49.29341 -25.4135
80810340 -49.29431 -25.41356
80810350 -49.29421 -25.41516
80810360 -49.29341 -25.4135
80810380 -49.29175 -25.41547
80820000 -49.28161 -25.4023
80820010 -49.29163 -25.40631
80820020 -49.29179 -25.40425
80820030 -49.29132 -25.40588
80820070 -49.28701 -25.40162
80820080 -49.28362 -25.40381
80820100 -49.28259 -25.40541
80820110 -49.2843 -25.40476
80820130 -49.28568 -25.40537
80820150 -49.28798 -25.40413
80820180 -49.28816 -25.40484
80820190 -49.28161 -25.4023
80820210 -49.28401 -25.40857
80820260 -49.2894 -25.40861
80820270 -49.28942 -25.40639
80820280 -49.29109 -25.40752
80820290 -49.29012 -25.40727
80820300 -49.2894 -25.40861
80820310 -49.28953 -25.4094
80820320 -49.28871 -25.41034
80820330 -49.29344 -25.4095
80820340 -49.29485 -25.40941
80820350 -49.29466 -25.41052
80820360 -49.29414 -25.40924
80820370 -49.2943 -25.40789
80820380 -49.29845 -25.40772
80820390 -49.29603 -25.40861
80820400 -49.29603 -25.40861
80820410 -49.30182 -25.40461
80820420 -49.29714 -25.40582
80820430 -49.2991 -25.40907
80820450 -49.29987 -25.40866
80820460 -49.30097 -25.40924
80820470 -49.3008 -25.40851
80820480 -49.30192 -25.40932
80820490 -49.30207 -25.40991
80820500 -49.30128 -25.4106
80820510 -49.29589 -25.41293
80820520 -49.29623 -25.41265
80820530 -49.29723 -25.41183
80820540 -49.30022 -25.41173
80820550 -49.29772 -25.41236
80820560 -49.29971 -25.41262
80820570 -49.30022 -25.41173
80820580 -49.2985 -25.41339
80820590 -49.30184 -25.41342
80820600 -49.30144 -25.41384
80820610 -49.30208 -25.41311
80820620 -49.30413 -25.41343
80820630 -49.30496 -25.41456
80820640 -49.30569 -25.41136
80820650 -49.30569 -25.41136
80820660 -49.30662 -25.41066
80820680 -49.28814 -25.40003
80820690 -49.29589 -25.41293
81010000 -49.27654 -25.4789
81010001 -49.27649 -25.47588
81010010 -49.26726 -25.47469
81010020 -49.26833 -25.47385
81010030 -49.26909 -25.47404
81010035 -49.27654 -25.4789
81010036 -49.27654 -25.4789
81010040 -49.2698 -25.47211
81010050 -49.26953 -25.47281
81010060 -49.2706 -25.47441
81010065 -49.27392 -25.47395
81010070 -49.27654 -25.4789
81010080 -49.27326 -25.47615
81010090 -49.27439 -25.47768
81010100 -49.2713 -25.47904
81010110 -49.27206 -25.47478
81010120 -49.27915 -25.48011
81010130 -49.27356 -25.47515
81010150 -49.27473 -25.4765
81010152 -49.27654 -25.4789
81010160 -49.27574 -25.47569
81010170 -49.27621 -25.47686
81010180 -49.2773 -25.4784
81010187 -49.27654 -25.4789
81010190 -49.27654 -25.4789
81010192 -49.27654 -25.4789
81010200 -49.28099 -25.4792
81010210 -49.27881 -25.48127
81010220 -49.28011 -25.47952
81010230 -49.27807 -25.48109
81010240 -49.28061 -25.48046
81010250 -49.27846 -25.48244
81010260 -49.27883 -25.48378
81010270 -49.28099 -25.4818
81010280 -49.28289 -25.48013
81010286 -49.28295 -25.47513
81010290 -49.2842 -25.4754
81010300 -49.2827 -25.47602
81010310 -49.27654 -25.4789
81010320 -49.28577 -25.47912
81010330 -49.28577 -25.47912
81010340 -49.28613 -25.4799
81010350 -49.28394 -25.48127
81010360 -49.28516 -25.48156
81010370 -49.28522 -25.48394
81010380 -49.28497 -25.48386
81010400 -49.28908 -25.48614
81010410 -49.28406 -25.48592
81010440 -49.29109 -25.48024
81020000 -49.28668 -25.49207
81020010 -49.28668 -25.49207
81020020 -49.28831 -25.48001
81020030 -49.28825 -25.48059
81020040 -49.28624 -25.48093
81020050 -49.28814 -25.48146
81020070 -49.28668 -25.49207
81020080 -49.28609 -25.48448
81020090 -49.29122 -25.48285
81020092 -49.28668 -25.49207
81020100 -49.29055 -25.48369
81020110 -49.28757 -25.4845
81020120 -49.28609 -25.48533
81020130 -49.28234 -25.48556
81020140 -49.29029 -25.48705
81020150 -49.28759 -25.48532
81020160 -49.28512 -25.48531
81020170 -49.28483 -25.48616
81020180 -49.28794 -25.48664
81020190 -49.29066 -25.48661
81020200 -49.29174 -25.48689
81020220 -49.29176 -25.489
81020230 -49.29136 -25.4915
81020235 -49.28668 -25.49207
81020240 -49.29136 -25.4915
81020250 -49.29119 -25.49255
81020260 -49.28882 -25.49182
81020270 -49.28895 -25.48868
81020280 -49.28885 -25.48724
81020290 -49.28772 -25.48857
81020300 -49.28848 -25.48927
81020310 -49.28474 -25.48858
81020320 -49.28726 -25.49274
81020330 -49.28588 -25.48954
81020340 -49.28524 -25.48903
81020350 -49.28553 -25.48788
81020360 -49.28474 -25.48858
81020370 -49.2844 -25.48728
81020380 -49.28447 -25.48915
81020390 -49.28527 -25.49246
81020400 -49.28281 -25.49174
81020410 -49.28435 -25.49132
81020420 -49.34557 -25.49409
81020430 -49.28668 -25.49207
81020440 -49.28527 -25.49246
81020450 -49.28557 -25.49283
81020460 -49.28588 -25.49321
81020470 -49.28618 -25.49358
81020480 -49.28576 -25.49387
81020490 -49.28668 -25.49207
81020500 -49.28422 -25.49315
81020510 -49.28312 -25.49213
81020520 -49.28668 -25.49207
81020530 -49.28197 -25.4923
81020550 -49.28319 -25.49301
81020560 -49.28194 -25.49305
81020570 -49.28134 -25.49346
81020580 -49.28134 -25.49346
81020590 -49.2795 -25.49545
81020600 -49.2811 -25.49591
81020620 -49.28627 -25.49479
81020630 -49.27837 -25.49668
81020640 -49.27965 -25.49617
81020650 -49.2811 -25.49591
81020660 -49.2798 -25.49678
81020670 -49.28177 -25.49721
81020680 -49.28235 -25.49797
81020700 -49.2817 -25.4987
81020710 -49.2822 -25.49721
81020712 -49.28668 -25.49207
81020720 -49.28355 -25.49741
81020730 -49.28487 -25.49761
81020740 -49.28668 -25.49207
81020750 -49.28319 -25.49944
81020760 -49.28506 -25.49906
81020980 -49.28668 -25.49207
81030000 -49.26133 -25.4836
81030001 -49.26856 -25.48482
81030020 -49.26964 -25.48413
81030030 -49.25922 -25.47131
81030040 -49.25801 -25.46819
81030060 -49.26028 -25.46874
81030070 -49.26073 -25.46952
81030080 -49.26163 -25.46998
81030090 -49.26308 -25.4699
81030100 -49.26133 -25.4836
81030120 -49.25808 -25.47137
81030130 -49.25973 -25.47182
81030140 -49.26053 -25.47285
81030150 -49.26242 -25.47317
81030160 -49.26325 -25.47419
81030170 -49.26407 -25.47521
81030180 -49.26491 -25.47622
81030190 -49.26571 -25.47723
81030200 -49.26655 -25.47826
81030210 -49.26724 -25.47913
81030220 -49.26902 -25.47929
81030230 -49.26971 -25.48013
81030250 -49.27085 -25.48154
81030260 -49.27341 -25.48067
81030270 -49.27417 -25.48125
81030280 -49.27332 -25.48257
81030290 -49.27271 -25.48383
81030300 -49.26971 -25.48013
81030310 -49.27361 -25.48493
81030320 -49.2746 -25.48616
81030330 -49.27467 -25.48421
81030340 -49.27531 -25.48379
81030350 -49.27787 -25.48488
81030360 -49.27453 -25.48812
81030370 -49.27498 -25.48871
81030380 -49.27803 -25.48715
81030390 -49.27915 -25.48775
81030400 -49.27986 -25.4886
81030410 -49.27986 -25.4886
81030420 -49.28094 -25.48789
81030430 -49.2833 -25.48888
81030440 -49.27948 -25.49021
81030450 -49.27906 -25.49171
81030460 -49.27841 -25.49092
81030470 -49.27976 -25.49257
81030480 -49.28039 -25.49336
81030490 -49.27583 -25.49385
81050000 -49.30189 -25.49226
81050001 -49.30189 -25.49226
81050010 -49.30189 -25.49226
81050020 -49.29441 -25.48224
81050030 -49.29641 -25.48542
81050040 -49.29441 -25.48224
81050044 -49.30189 -25.49226
81050050 -49.29441 -25.48305
81050070 -49.2983 -25.4836
81050080 -49.30101 -25.48636
81050090 -49.30378 -25.48736
81050100 -49.30376 -25.4882
81050110 -49.30376 -25.48909
81050120 -49.30377 -25.48998
81050130 -49.29961 -25.4908
81050140 -49.29821 -25.4917
81050150 -49.30375 -25.49266
81050152 -49.30189 -25.49226
81050160 -49.29821 -25.49352
